744804,GNIKO CORREA NIÑA NEGRO XS-XL,GNIKO CORREA NIÑA NEGRO XS-XL,,,,GNIKO (355),,,,,,,131.25,150.86229375,14.9427,1,0,0,,2015-08-24
744805,GNIKO CORREA NIÑA PLATA XS-XL,GNIKO CORREA NIÑA PLATA XS-XL,,,,GNIKO (355),,,,,,,131.25,150.86229375,14.9427,1,0,0,,2015-08-24
744806,GNIKO CORREA NIÑA BLCO XS-XL,GNIKO CORREA NIÑA BLCO XS-XL,,,,GNIKO (355),,,,,,,131.25,150.86229375,14.9427,1,0,0,,2015-08-24
744807,GNIKO CORREA NIÑA ORO XS-XL,GNIKO CORREA NIÑA ORO XS-XL,,,,GNIKO (355),,,,,,,131.25,150.86229375,14.9427,1,0,0,,2015-08-24
744808,GNIKO CORREA NIÑA SILVER XS-XL,GNIKO CORREA NIÑA SILVER XS-XL,,,,GNIKO (355),,,,,,,109.2,125.5174284,14.9427,1,0,0,,2015-08-24
744809,GNIKO CORREA NIÑA GOLD XS-XL,GNIKO CORREA NIÑA GOLD XS-XL,,,,GNIKO (355),,,,,,,109.2,125.5174284,14.9427,1,0,0,,2015-08-24
744810,GNIKO CORREA NIÑA ROSA XS-XL,GNIKO CORREA NIÑA ROSA XS-XL,,,,GNIKO (355),,,,,,,109.2,125.5174284,14.9427,1,0,0,,2015-08-24
744811,GNIKO CORREA NIÑA AZUL XS-XL,GNIKO CORREA NIÑA AZUL XS-XL,,,,GNIKO (355),,,,,,,109.2,125.5174284,14.9427,1,0,0,,2015-08-24
744812,GNIKO CORREA NIÑA NEGRO XS-XL,GNIKO CORREA NIÑA NEGRO XS-XL,,,,GNIKO (355),,,,,,,109.2,125.5174284,14.9427,1,0,0,,2015-08-24
744813,GNIKO CORREA NIÑA CORAL XS-XL,GNIKO CORREA NIÑA CORAL XS-XL,,,,GNIKO (355),,,,,,,109.2,125.5174284,14.9427,1,0,0,,2015-08-24
744814,GNIKO CORREA NIÑA MARRON M-L-XL,GNIKO CORREA NIÑA MARRON M-L-XL,,,,GNIKO (355),,,,,,,161.35,185.46004645,14.9427,1,0,0,,2015-08-24
744815,GNIKO CORREA CAB NEGRO M-L-XL,GNIKO CORREA CAB NEGRO M-L-XL,,,,GNIKO (355),,,,,,,161.35,185.46004645,14.9427,1,0,0,,2015-08-24
744816,GNIKO CORREA CAB MARRON M-L-XL,GNIKO CORREA CAB MARRON M-L-XL,,,,GNIKO (355),,,,,,,161.35,185.46004645,14.9427,1,0,0,,2015-08-24
744817,GNIKO CORREA CAB NGRO M-L-XL,GNIKO CORREA CAB NGRO M-L-XL,,,,GNIKO (355),,,,,,,161.35,185.46004645,14.9427,1,0,0,,2015-08-24
744818,GNIKO CORREA CAB NGRO M-L-XL,GNIKO CORREA CAB NGRO M-L-XL,,,,GNIKO (355),,,,,,,153.3,176.2071591,14.9427,1,0,0,,2015-08-24
744819,GNIKO CORREA NIÑO NGRO S-XL,GNIKO CORREA NIÑO NGRO S-XL,,,,GNIKO (355),,,,,,,131.25,150.86229375,14.9427,1,0,0,,2015-08-24
744820,GNIKO CORREA NIÑO NGRO S-XL,GNIKO CORREA NIÑO NGRO S-XL,,,,GNIKO (355),,,,,,,146.3,168.1611701,14.9427,1,0,0,,2015-08-24
744821,GNIKO CORREA NIÑO MARRON S-XL,GNIKO CORREA NIÑO MARRON S-XL,,,,GNIKO (355),,,,,,,146.3,168.1611701,14.9427,1,0,0,,2015-08-24
744822,GNIKO CORREA NIÑO AZUL MRNO S-XL,GNIKO CORREA NIÑO AZUL MRNO S-XL,,,,GNIKO (355),,,,,,,146.3,168.1611701,14.9427,1,0,0,,2015-08-24
744823,GNIKO CORREA NIÑO NRGRO S-XL,GNIKO CORREA NIÑO NRGRO S-XL,,,,GNIKO (355),,,,,,,146.3,168.1611701,14.9427,1,0,0,,2015-08-24
744824,GNIKO CORREA NIÑO MARRON S-XL,GNIKO CORREA NIÑO MARRON S-XL,,,,GNIKO (355),,,,,,,146.3,168.1611701,14.9427,1,0,0,,2015-08-24
744825,GNIKO CORREA NIÑO AZUL MRNO S-XL,GNIKO CORREA NIÑO AZUL MRNO S-XL,,,,GNIKO (355),,,,,,,146.3,168.1611701,14.9427,1,0,0,,2015-08-24
744916,BEBE CRECE MEDIAS NIÑA SURT T/SURT,BEBE CRECE MEDIAS NIÑA SURT T/SURT,,,,BEBE CRECE (156),,,,,,,102.2,117.4714394,14.9427,1,0,0,,2015-08-24
744917,BEBE CRECE MEDIAS NIÑA SURT T/SURT,BEBE CRECE MEDIAS NIÑA SURT T/SURT,,,,BEBE CRECE (156),,,,,,,102.2,117.4714394,14.9427,1,0,0,,2015-08-24
744918,BEBE CRECE MEDIAS NIÑA SURT T/SURT,BEBE CRECE MEDIAS NIÑA SURT T/SURT,,,,BEBE CRECE (156),,,,,,,77.7,89.3104779,14.9427,1,0,0,,2015-08-24
744919,BEBE CRECE MEDIAS NIÑA SURT T/SURT,BEBE CRECE MEDIAS NIÑA SURT T/SURT,,,,BEBE CRECE (156),,,,,,,102.2,117.4714394,14.9427,1,0,0,,2015-08-24
